title,x,y,cluster
South Park: Post COVID: The Return of COVID,0.05168021580972497,-0.024151668131886187,1
Scooby-Doo and the Ghoul School,-0.054847590887357786,0.008772028878684099,1
Miracle on 34th Street,0.002903015697273855,-0.03673548409175019,3
Asterix & Obelix: Mission Cleopatra,-0.0005357042907872707,0.08325584843170486,1
Babylon,0.0259230828206057,-0.0322210251938811,0
A Dog's Way Home,-0.032191575091847946,-0.05864361654837392,2
Teen Titans: The Judas Contract,0.004536666324828267,0.0835585539429306,2
A Royal Affair,0.11142096780810778,-0.056180091216437245,2
The Girl with the Dragon Tattoo,0.005707372197501247,0.08644760785195907,1
Office Space,-0.012548739588671056,0.033052411516298424,3
The Collini Case,0.03185101898834086,0.13879941207310703,3
The Best of Enemies,-0.08450292162097049,-0.08920859442920666,0
The Good Lie,-0.0007554020631027752,-0.017471489450714233,0
Stuck in Love,-0.05799009113976371,-0.06333991359240003,1
Grease,-0.06022394508586802,-0.07337932369257322,1
The Wailing,0.035919783053334015,0.03200356557631322,3
Blow Out,-0.08442132230387683,-0.08984982540301831,3
"To Wong Foo, Thanks for Everything! Julie Newmar",-0.08815796160122555,-0.08284882004812395,0
Beetlejuice,-0.021337377329281173,0.052794932434486075,1
"Maggie Simpson in ""Playdate with Destiny""",-0.014483545437330898,-0.029799024858240875,3
Scooby-Doo! and the Witch's Ghost,-0.08712876512143859,0.10488701737852181,3
Futurama: Bender's Big Score,-0.03627929861398878,-0.026184549444847063,1
The Remains of the Day,-0.03339820835806072,-0.03684791788322083,0
Bad Education,0.14386497309294533,-0.02296337708388177,0
Bad Boys: Ride or Die,0.003952731693124569,0.10650881315519599,1
Waves,0.021989042912728067,0.025067833202162236,3
Black Panther,0.012727806829998422,0.10016732274620532,3
Moonlight,0.23056405514067038,-0.05528799077036693,3
The Social Network,0.27807439715424986,-0.05807552088017703,3
The Sucker,-0.052329086500980115,-0.02028522942701561,3
Crossroads,0.09278146526369513,-0.0024807745843177125,3
"What's Up, Doc?",-0.04344178691681219,-0.06619875630003058,0
Through the Fire,0.006519768584710728,-0.012463561755851449,3
I Can Quit Whenever I Want 2: Masterclass,-0.0006087551132212786,-0.022001572790953435,0
On the Basis of Sex,-0.016526539963006574,-0.05228026107201637,2
If I Stay,-0.044058742274527427,-0.05780668966348419,2
Rise of the Guardians,-0.004916175600263573,0.11854406455303192,0
The Way of the Dragon,-0.010980238235125745,0.1345561774157726,1
Shine,-0.06485018152598038,-0.07138574853215346,3
Pirates of the Caribbean: Dead Man's Chest,0.033967508244564,0.044587047851512324,1
Mufasa: The Lion King,-0.01622227862757544,0.13299481118609083,1
PAW Patrol: The Movie,0.045590456011654644,0.05383064217393349,0
Patema Inverted,-0.05473066513683729,-0.06318150061239897,1
Love & Basketball,0.03258989677747019,-0.07427542898845968,1
I Can Quit Whenever I Want 3: Ad Honorem,0.08410064458932495,-0.06364971390290124,3
The Impossible,0.1384780855720432,-0.03307402118539783,1
The Woman in the Window,0.008589007158359894,0.04681448794237603,3
Perfume: The Story of a Murderer,-0.016857480400505654,-0.03865154062121095,0
La Belle Époque,0.15272852193149156,-0.04897912404099919,3
Naruto Shippuden the Movie: The Will of Fire,-0.009836711406298583,0.03162672017503612,0
Ice Age,0.051311553358560955,0.07348133650613209,1
Southpaw,0.010378969522032665,0.008937049368046726,3
The Killers,0.018319583802446998,0.014075430835678453,3
Till,-0.0786014588617001,-0.06024810287264168,0
Through My Window,-0.009005008425532032,0.05816274457620677,2
Submarine,-0.01211889183521531,0.003638276359862502,3
Serenity,-0.007366685016944478,-0.018867169640665236,1
Pierrot le Fou,-0.015241832535321808,-0.005627356602843329,1
Pierrot le Fou,0.08377121294736506,-0.004268819827187945,1
Jerry & Marge Go Large,-0.008018422179543967,-0.011995021524943254,0
The Great Gatsby,0.06845094576212563,0.0016597201842597502,0
Rudy,-0.01940129656617225,-0.011839261582792908,3
First They Killed My Father,0.06265496846305361,-0.05894659952546497,0
Vagabond,0.06539410989965463,0.04591673376789781,2
Scooby-Doo! and the Reluctant Werewolf,-0.033897047708072225,0.06852668052016431,3
Jacob's Ladder,-0.0479717581463623,0.005847216127780275,3
Fruitvale Station,-0.02070958362096671,-0.031078251520545573,0
A Letter to Momo,-0.026198680520993455,0.03149694719822004,2
The Hobbit: An Unexpected Journey,-0.01855910510636945,0.06385943664344305,3
Dear Diary,0.17934818201760822,-0.03144600919942274,3
"Dearest Relatives, Poisonous Relations",-0.042686240262373346,0.021196445017565565,1
The Man in the Moon,0.023346750195122168,0.18890561692299365,1
The Counterfeiters,-0.03434183361972973,-0.04468815443609581,0
Eraserhead,0.09619160658267868,-0.04144801715178847,3
Blood and Bone,-0.0075370041113256535,-0.10235442653304544,3
Those Happy Days,0.0002624527372451606,0.1311688915693928,1
Match Point,-0.024051113353321257,0.05697456575063513,3
Superman II: The Richard Donner Cut,-0.0052085564543239635,0.04773118772932776,3
The Man in the Moon,-0.012499303215059359,0.09120460678924296,1
Lifeboat,-0.026940849530962787,0.06845737964495203,0
Fantasia,0.1506920296151286,-0.02572056788687487,0
The Idea of You,-0.060392382523460825,0.0604836932329883,1
Injustice,-0.0271567561543137,-0.02423918619390264,0
Frantz,-0.03602031450094785,-0.038260861733026244,0
The Red Violin,0.1846924720971664,-0.0488847530222593,0
El Dorado,0.09363447240465056,-0.06292226136781943,1
Blow,-0.015421236210206152,0.05655771057100915,3
Jackie Brown,-0.022748339724177825,-0.0174372133014337,2
The In Between,0.16755483882697936,-0.07793948150918226,2
Tinker Bell and the Legend of the NeverBeast,0.19582993608676955,-0.04934677772351467,1
Eastern Promises,0.13966770865686717,0.013918437387962663,2
The Wind That Shakes the Barley,0.1107582180641949,-0.010118688578522448,3
Jerry & Marge Go Large,-0.03321150156951075,-0.032464527177600566,0
Unlocked,0.028151453251124996,-0.0019398221943485263,2
The Boss Baby: Family Business,0.0565465331471989,0.11720511985512352,1
Mutiny on the Bounty,0.004486004488051462,0.009287626011903503,0
Pay It Forward,-0.028289388275756996,0.05005633757917834,0
The Lady from Shanghai,-0.0689821334751531,-0.009755536779404847,3
An Affair to Remember,-0.007610258502664915,-0.0428710085163793,1
Goldfinger,0.0045031159982522224,0.04681488200053713,0
The African Queen,-0.025663191841323176,-0.03517531594060915,0
Adaptation.,0.009140287182374217,0.06260931117653151,0
The Station Agent,0.008826522519108976,-0.015939787827737754,2
The Witch: Part 2. The Other One,-0.07732551886654594,-0.05934956527423657,2
Scooby-Doo! WrestleMania Mystery,-0.030415033744817032,-0.022716983304297098,0
Road to Ninja: Naruto the Movie,0.11918406290418436,0.11459625167612199,0
End of Watch,-0.04355167516946763,-0.017401329564868992,0
Possession,-0.004114642285953454,-0.029105681084168493,3
Minority Report,-0.009646802722230518,-0.045527832620842305,1
Darkest Hour,0.02797668508219678,0.038197659818990544,0
Okja,-0.09262557506732397,-0.0856709155624302,2
Road to Perdition,-0.005696848133727714,-0.006991560158121196,3
The Abyss,0.012598403139143515,-0.0012734586826418626,3
Philomena,-0.02959008607268172,-0.011619687613438043,2
The Physician,-0.02765779963825198,0.05091139968447528,3
Wait Until Dark,-0.04380395812699535,-0.06806708585172624,3
The Terminal,-0.007352551520290056,0.050868081757321174,3
Frances Ha,0.0015044053884281788,-0.004997569610538648,3
Horse Fever,0.07539101502155292,-0.029011036430372353,3
The Little Mermaid,-0.07804031634208315,-0.069304896654062,0
Close Encounters of the Third Kind,0.03240721555590397,0.09844982605414056,3
2 Hearts,-0.010005367726368054,0.06038586997190348,1
Down by Law,-0.017020202275932653,-0.026905770593926823,1
Enola Holmes 2,-0.02396914638529375,-0.03824671112401906,2
The Lunchbox,0.08475607357103879,0.010012616879970043,0
Meet Joe Black,0.15229885723385164,0.023164054431273267,3
Saving Mr. Banks,0.00606563751223772,-0.012496444914020705,2
Wreck-It Ralph,0.01627806580877141,0.009444061966201919,3
RoboCop,0.12426595676691855,-0.04757655595857847,1
Descendants 2,-0.07122275162829449,-0.029782907671230673,2
Pelé: Birth of a Legend,0.0018120924571232051,-0.013752160638239568,0
Kelly's Heroes,-0.09860915858948575,-0.07804020270662487,0
The Time Machine,-0.010751711584961073,-0.032513009336163294,0
The Bandit,0.08525246124094399,0.07091265539358725,3
The Wicker Man,0.03815169047035971,0.026061488362900283,0
Nowhere,-0.05061371775245832,0.03829014855702947,1
Remember,0.09101478969661488,-0.01653945148872444,0
French Fried Vacation 2,-0.06265909805501639,0.109267797665661,3
A Matter of Loaf and Death,0.0030535905137605256,0.12046557331951069,0
My Father's Glory,-0.034298914490938,-0.028534392244467237,0
Ghost in the Shell 2: Innocence,-0.0058307516419792114,0.110155808718573,0
High Plains Drifter,-0.0010350707817412437,0.08927785260441497,1
A Walk in the Clouds,0.021705815360497826,0.040218448739110686,2
Minari,0.013628475380078385,0.06682024036801952,0
Turning Red,-0.07167759508141691,-0.08439862183376719,2
Don't Torture a Duckling,0.020346797951874843,0.05223320491991054,0
Glengarry Glen Ross,-0.04721906226118833,-0.059840508419017654,3
Gentlemen Prefer Blondes,-0.03281703809415128,0.08210034964869804,2
Decision to Leave,0.03773736411470405,0.01306678835267508,3
Cherry,-0.007588008507222237,0.14048699565614,3
Split,-0.027988489780238778,-0.0343725946689591,3
"Bianco, rosso e Verdone",-0.00221099552639277,0.08141380424193911,3
A Woman Is a Woman,0.0684069814722383,-0.037239126353541284,2
Sophie's Choice,-0.03931885459403589,0.02338188202749221,2
Watchmen,0.19871767369275897,0.0031057486619496763,0
Johnny Stecchino,-0.04223904041387992,0.007306031370982652,3
Operation Condor,0.005913061477298377,-0.006315044028826058,0
"The Cook, the Thief, His Wife & Her Lover",-0.06285769572163333,-0.05497387154901198,2
Blindspotting,-0.020493094714376017,0.10634619460840332,1
Ghostbusters: Afterlife,-0.08465813942324263,-0.07904120799761148,1
Palm Springs,0.1029922049864221,-0.03506739797293712,1
The 39 Steps,-0.0560137578509948,-0.0478557800639637,3
Red River,0.03196242505062925,0.059849260915167686,0
Oscar,0.023480579097309752,0.09946238672911044,0
A Nightmare on Elm Street,-0.04316414836174322,0.02063604701851119,0
John Wick: Chapter 2,-0.002760411900701417,0.14311004335969738,0
The Enigma of Kaspar Hauser,-0.008659876192623095,-0.033089371427803924,3
Europa,0.14476564844916656,-0.0343227591342484,3
A Man for All Seasons,-0.056355985843398265,-0.06359821096790054,0
The Yellow Sea,-0.005049426861582641,0.035831116450876124,3
Undisputed II: Last Man Standing,-0.060852344055662214,-0.08109598416378737,3
Rise of the Planet of the Apes,-0.03832827602909092,-0.09526630612974381,3
Justice League: Crisis on Infinite Earths Part One,-0.07973584665366834,0.0741181954780877,0
A Boy Called Christmas,-0.0172975698565204,0.1387162735972532,3
Dungeons & Dragons: Honor Among Thieves,-0.009011823394193562,-0.01855179209847613,1
Jungle Cruise,-0.08246465854348499,0.023780821207003085,0
The Twelve Tasks of Asterix,0.012667738452676738,-0.06679181850641389,1
Sorry We Missed You,-0.04331513340911436,-0.03207955012344814,3
The Butler,-0.03008884924251876,-0.04177484179996919,0
Now You See Me,0.2798735638884003,-0.05967312664514253,1
Batman Beyond: Return of the Joker,-0.042789754456247414,-0.05262982970099428,3
The Kite Runner,-0.12372866228850576,-0.04599572100434004,3
Lord of War,-0.023721333538685423,0.09335204702980862,3
Words Bubble Up Like Soda Pop,0.08671520479466284,0.04032018591123956,3
Batman: Assault on Arkham,0.005969886966739181,0.035696053479055745,0
Dawn of the Planet of the Apes,0.1385500413366022,-0.03870631799727547,0
All That Heaven Allows,0.013822210620242279,0.03408240258304036,2
Cyrano de Bergerac,-0.0064581137366676,0.0029201871345544395,3
Mystery Train,-0.0025563860454271246,-0.03420787944979486,0
Christiane F.,-0.01545920541096656,0.02149889299931949,2
God's Crooked Lines,0.010490366755194656,-0.04685942309613983,0
Spider-Man: Homecoming,-0.015238041525385274,0.051429630842468245,3
The Zookeeper's Wife,0.05738011933355647,0.12816516098933362,0
Ghost Dog: The Way of the Samurai,-0.024080322379099437,0.08595216752570507,0
Bubble,0.018825786210456975,0.02896171569675311,3
Black Box,-0.0378539176950235,0.061027877665230816,3
Chemical Hearts,-0.02795574382468977,-0.05620057293567518,1
The Big Sick,0.06314977552941806,0.0039262260908714385,3
20th Century Women,-0.027342827668843935,0.02018597931424581,2
Kirikou and the Sorceress,0.20933571185766767,0.015894146677260475,0
Dirty Dancing,0.007768967983869928,-0.036990406036255544,2
Papillon,-0.04121303260622328,0.05982982351648885,3
Blood and Black Lace,-0.03379981663360736,-0.05208545468720166,0
True Grit,0.14352702386870073,-0.07396328157002639,2
A Hard Day's Night,-0.026200282586125553,-0.0598597840029647,1
Belladonna of Sadness,0.0017963809680434303,-0.04677448900586978,2
21 Grams,0.04637481508998393,0.08567502973925248,1
The Sea Beast,-0.0949664281138751,-0.09604942211460796,1
Hamlet,0.0971462301650106,-0.09207226109245294,3
Dark City,0.09708561910623213,-0.05607727781038849,3
Resident Evil: Death Island,-0.059059222238210474,-0.06975257021512495,1
The Mafia Kills Only in Summer,0.20577978900556682,-0.030430997711372247,0
The Hobbit: The Battle of the Five Armies,-0.005332640498178779,0.040116215977434394,0
13 Assassins,-0.09795157224563472,-0.09738144162941331,0
Chocolate,0.006559755161046645,-0.04963035156827097,2
Dead Man Walking,-0.02213289598491926,0.04640823500226325,0
The Judge,-0.017554307516521078,-0.055615183548082925,3
The Hangover,-0.007245437083075099,-0.014772837742976802,1
25th Hour,0.006315409878665353,0.0872440447829979,3
Red Dog,-0.08185580773830704,-0.0786714478031106,0
Santa Claus Is a Stinker,-0.07266955519464625,0.03006910712662914,1
Blow-Up,0.09571529554592782,-0.014546060552675221,3
What's in a Name,0.04901440434536618,0.007390972601771991,3
House,-0.03408065401139977,-0.046561851622768116,2
A Very Long Engagement,0.19107411957599404,-0.07188996042729615,2
The Bourne Supremacy,-0.044934852788402216,-0.007293499639457118,3
Belle de Jour,0.0049408623748638456,-0.011540652795997966,2
Lilo & Stitch,0.0159507579955196,0.05576194109823165,0
Summer with Monika,-0.039524344115706975,0.008738218175826597,1
CJ7,-0.019500641079327936,-0.03144390540294045,3
Finding Neverland,-0.04040946458860327,0.08024932603919209,3
Air,-0.04961036710013067,0.026660945212077923,0
A Dog's Life,0.020394438644941493,0.014301768907010222,0
Precious,0.053179653089564516,-0.05442508955395285,2
Red Cliff II,-0.022154781144960934,0.026802678770231923,0
Dazed and Confused,-0.13353957486348833,-0.1163629577843745,3
Uncle Frank,-0.07415214324632556,0.012764987926467035,1
Harriet,0.00667149459962714,0.06467270024843617,0
Loveless,-0.009171131289667935,-0.03397406006388739,1
Now Is Good,0.07794331819852485,-0.04859424447710952,2
Suicide Room,-0.02968321351438077,0.006612761334907855,3
Star Trek Into Darkness,0.019275669567491906,-0.04661871972856603,0
Carrie,0.07905609924503203,0.03310909737149311,2
Evil,0.06436692247431773,-0.16989693942731698,3
Lolita,-0.04628179085288875,-0.033900411728176406,3
"O Brother, Where Art Thou?",-0.05200060622414952,-0.000616991967120002,0
Just Another Christmas,-0.003963958458951325,-0.007946334227555078,3
Rocketman,0.008608350880378094,-0.035876184081534715,0
G.O.R.A.,0.0670860487281457,-0.052730529454307846,0
Gangs of New York,-0.025151392377904046,-0.056356713449174596,3
Tini: The New Life of Violetta,-0.11176483446645477,-0.09645348706744064,3
Justice League: Crisis on Two Earths,-0.0739654094621858,-0.06990662996170051,0
Naruto Shippuden the Movie: Bonds,-0.04059622191936747,-0.04513845519210714,0
Patch Adams,-0.03892882010536276,-0.05272936663776842,0
A Hero,-0.031297041385924,-0.07951545851181728,3
Lucky,-0.04196225196378764,0.03015225844549919,0
Head Full of Honey,-0.025916124650486882,-0.003001474714398942,2
Brooklyn,-0.059680927804245346,-0.05323380724266886,1
Brooklyn,-0.03829466580957114,-0.028281203849259254,1
Les Misérables,0.09763901366618363,-0.017499828851619433,0
An American Crime,0.003668643721579115,-0.024593197744463252,0
Brothers,-0.06740609462222752,0.0010843290482426965,3
Phantom Thread,0.05868599967368804,0.02180763612128314,3
Radio,-0.05048882931910423,-0.025829772784446668,3
Spider-Man,-0.02737229635092243,0.025770272097486766,3
We Live in Time,-0.08764686592727154,-0.028806970473811373,1
Fantastic Beasts and Where to Find Them,-0.047371326567392305,-0.05234699854951413,0
Mesrine: Killer Instinct,0.08815168399317219,-0.06103681879941704,3
The Quiet Man,0.17242080921333047,-0.045085228078578975,3
Hello World,-0.016791006732704918,0.0001789735791859104,3
Judas and the Black Messiah,-0.01855430369548525,0.05925177036941421,0
Stalingrad,0.1456588993334819,-0.02981679187450565,0
Deliverance,-0.04476292020897947,0.049549296265362655,1
Monty Python's The Meaning of Life,-0.05549341877239822,-0.05009753579030212,0
Sissi,-0.10121954478766895,0.09905456004790152,2
Stolen Kisses,-0.04841634567092874,-0.05041818073199568,3
American Fiction,0.020010692611948946,0.06663353941619767,0
Slumberland,-0.026915896237540347,-0.03627465353241059,2
Extraction,-0.02641396070989308,0.013992395274553116,3
Birds of Passage,0.006453947335587445,-0.04186019835010031,1
GANTZ:O,0.0031249360559860995,-0.021813224442338634,3
Wake in Fright,0.003191009104548701,0.08451888497990054,3
Elisa & Marcela,0.1496499800047053,-0.019894437893278362,1
Snake in the Eagle's Shadow,-0.018701558137849458,0.0455894295729437,0
The Magnificent Ambersons,-0.0029106625890221345,0.061571104960653815,3
Ride On,0.04823557725186468,-0.0005210540887228381,1
Kidnapped,0.17743478010945457,-0.0272379585465225,0
The Last Full Measure,0.05118768818953315,-0.048339844944790926,0
Scooby-Doo! and the Cyber Chase,-0.10744192048243079,-0.08032644561837221,1
Journey to Italy,-0.023474173994559294,-0.03286218398842035,1
Total Recall,0.10553731341833236,-0.039726167673558056,3
The Guilty,0.00019665293177074591,-0.0224834734789494,3
Tunnel,-0.04035541781610842,0.07199728440754691,3
The Gruffalo,0.16182129125356648,-0.09166959168963544,0
The Guns of Navarone,-0.05065636354454493,-0.05009102277237256,0
Becoming Jane,0.004636780056204628,0.008538156048637264,2
Airplane!,0.008642262166992794,-0.017019021254751604,0
True Grit,-0.07178650864279076,-0.03919058807473389,2
Martyrs,-0.03485027240308973,-0.04001119720840097,2
Gone Baby Gone,-0.03390362525437844,0.045348634574834325,1
Bridge to Terabithia,-0.02210501798709553,0.032469222414203705,1
Airplane!,-0.04173051591150477,-0.008760750525210496,0
"Good Morning, Vietnam",-0.010837013073290262,0.066155702347979,3
Sonic the Hedgehog,0.039031477755755814,0.02849897532335432,0
Funny Games,0.0011666246580054607,-0.0053318800655000696,1
Maleficent: Mistress of Evil,-0.07423365291693726,-0.024423614628883327,1
Tomboy,0.11812394876243373,-0.04028885929823661,0
Shutter,-0.02228074437241315,0.01759653013530268,1
The Front Page,-0.00517682007305283,0.05753545920936525,3
Mrs. Harris Goes to Paris,-0.0666884897682475,0.05864321844553787,0
Kiss and Cry,0.21840321200254953,-0.016928773135911714,0
The Hidden Face,0.018867284389568365,-0.016434558760969137,3
Kung Fu Panda,-0.0440857924754314,-0.05989796566587463,0
The Equalizer 3,-0.02625128120721081,-0.017411640418576662,3
Hell or High Water,0.021812122005331093,-0.06360951384698514,3
Boy,0.20109416114657439,-0.048305062557754797,3
Winchester '73,-0.008300870366222353,0.07626332255605985,0
Infernal Affairs II,-0.05603088876816878,-0.0424447289730805,0
Dead Man,-0.07852273007128621,-0.0737689953206345,3
Indiana Jones and the Temple of Doom,-0.006996813407120658,-0.03328664381233938,3
Dog,-0.03205775464909115,0.11020446880759589,3
Berserk: The Golden Age Arc II - The Battle for Doldrey,0.06136657988808901,0.003382207548379412,0
War Horse,-0.06973384031849617,-0.0655912318339215,0
Source Code,0.151043296793111,-0.015729668931603193,0
Bad Day at Black Rock,0.17636328169354382,-0.023888887832525678,0
Robin Hood,0.0894829056192699,0.007407960565675942,0
Knife in the Water,0.10709989127535698,-0.03180663223909317,0
La Chimera,-0.031723478869903426,-0.0331196459562406,3
Shrek 2,-0.019555421242945892,0.10289286483591209,1
The Hating Game,0.13116810744994284,-0.056178510264672264,2
X-Men: First Class,-0.028574273756437372,-0.00013372542183855748,1
Jeremiah Johnson,-0.06132665694533618,-0.06855496396327647,0
They Live,-0.04001583646213816,-0.04607761302463068,0
Suburra,0.011560311844746065,0.08587735415145492,3
His Secret Life,0.013026085015104862,-0.02318994653282005,3
The Beekeeper,-0.026858372391176572,-0.008843870101561221,3
Woman in Gold,0.008614936910054832,0.12104775838449176,2
(500) Days of Summer,-0.04151083938953856,0.07914522321607419,3
Angela's Ashes,-0.04636119714790232,-0.03776848036609229,3
The Illusionist,-0.07667976723297527,-0.040445933119319044,2
The Blue Angel,-0.0260138092208991,0.09346150977733741,3
Christopher Robin,-0.016619963085072954,0.008645185948520887,0
Justice League Dark,0.007282281353243273,0.07897724134658274,0
Seconds,0.0026967024912601563,0.03428527039041353,3
Nosferatu the Vampyre,-0.02897930849809827,-0.0006396928838454888,3
Duck Soup,-0.002726794117569889,-0.030374238036147826,0
Spider-Man 2,-0.04272519143654588,-0.058422906319948745,3
The Fundamentals of Caring,-0.04357829360684917,-0.005401245554534653,1
Malicious,-0.04254251131478434,-0.0029789726127129,1
The Fisher King,0.005042916700964028,0.00612109856610947,1
The Wandering Earth II,0.0011052676894814269,0.0258712554355192,0
Minions: The Rise of Gru,-0.01675171937367782,-0.03366887040540629,0
Walkabout,-0.01541594481975107,-0.08226400875804354,1
The Greatest Game Ever Played,-0.03206102182479659,-0.02731817793542666,3
Battle for Sevastopol,-0.009282032254310554,0.058756897173651464,0
Scooby-Doo! and the Loch Ness Monster,-0.06303090211330942,-0.03450640458590572,1
The Prince of Egypt,0.03125822654739681,0.10522941005397406,1
Delicatessen,0.005116850688753184,0.052182194285009594,0
Star Trek: First Contact,-0.012986139062309974,-0.024942901772910194,0
Last Night in Soho,0.02185545485193894,0.09105937390248846,2
Hereditary,-0.03196712652725196,-0.05631742257094712,1
Lights Out,0.08303236642342673,-0.07257060298988932,0
The Conjuring 2,0.00917689471775125,0.07612634086480422,1
The Aristocats,-0.03979751210829137,-0.004996753823458811,2
The Roundup,0.019685606822795944,0.0220817580143731,3
Dragon Ball Z: Wrath of the Dragon,-0.04996046802094939,-0.050403132068618316,0
Barbie and the Three Musketeers,-0.03252380861982471,0.08953294103441024,1
Jack-Jack Attack,0.12659694953948683,-0.07873094549947257,3
5 Centimeters per Second,-0.03906869075722434,-0.07505365075973638,3
Scooby-Doo! and the Monster of Mexico,0.004176336923943948,0.037580109382569005,1
Lean On Me,-0.07147700092906213,0.04909330502936448,3
Run Lola Run,-0.09455066020120904,-0.08415043743102334,3
Beautiful Thing,-0.01590282603806591,-0.010729564100230292,0
Dragons: Dawn of the Dragon Racers,-0.02025222269970411,0.025901511984188736,1
A Monster Calls,-0.03587291158939537,-0.030851104209629103,3
The Hundred-Foot Journey,0.046156359134587044,-0.020522738716848208,0
Love and Monsters,0.03916665053605292,0.039779503556708,3
Status Update,0.05353387963448457,0.06496037671045167,3
Status Update,-0.006356949008180842,-0.03648909933780116,3
Loose Cannons,-0.009138488193937578,0.002918263825067012,3
"Merry Christmas, Mr. Lawrence",0.01187469816867234,-0.02720349101114125,0
From Here to Eternity,-0.0451881008009614,0.030892592039096008,3
The Return,0.04944142140281667,0.06722372752151827,1
Lethal Weapon,0.09557568254696394,-0.05617016680448615,1
Twice Born,-0.03309300648859688,-0.04362381894209826,0
Like Water for Chocolate,0.078863478793894,-0.04207268114440546,2
Battle Royale,0.07568327594151254,-0.02419786436564073,0
Stardust,0.015956997503402348,0.0711665240258686,3
Shadows in Paradise,0.1120115983081534,-0.03321985733532141,3
Vivo,-0.010203614359900769,-0.03817545197849226,3
Victor/Victoria,-0.010265161201050515,0.009770428486949208,2
Little Women,0.03131639301825276,0.01026247419564916,1
The Rider,0.07386842988769303,0.024068013131030106,3
Steamboat Willie,-0.05843747228974509,0.019985584271576342,0
To Catch a Thief,-0.06728100817942505,-0.09291679119614409,3
Trolls Band Together,0.018408239386120195,0.021128765404875946,3
Sarah's Key,-0.0684217383941461,-0.07829213748623637,2
The Party,-0.052413089674423374,-0.04190122730356148,0
Pitch Perfect,-0.0011740672102010727,0.041317169375316515,2
The Texas Chain Saw Massacre,-0.016289813422898505,-0.03350752981792774,1
Mesrine: Public Enemy #1,-0.041655914725187884,-0.024150632790320956,3
The Devil's Backbone,-0.008992122445660111,-0.011002659388248522,0
Rocky II,-0.0126507844287355,0.056384233284635404,3
Gonjiam: Haunted Asylum,0.07604195980874721,0.028363823392433055,1
Testament of Youth,-0.07393251384376681,-0.017963973141573428,0
Argo,0.04439481112721684,0.00811008640080613,0
Moneyball,0.005956512821834365,0.009038045494527693,0
Great Expectations,0.01602481767409559,0.013017240474898169,3
Three Days of the Condor,0.2264114864777201,-0.06514811678277792,3
Death in Venice,-0.025910068169099323,-0.050358410222623336,3
Now Where Did the Seventh Company Get to?,-0.014629784563961478,0.08266692324327501,1
Weekend,0.00037737262782742975,0.008311683120993245,3
How Green Was My Valley,-0.07164664188267796,-0.02081865066105656,0
A Place in the Sun,0.09150937170402462,-0.08265666887012076,3
Holy Spider,-0.017453806799921614,0.027307815318363123,0
Freaks Out,0.11329507843313186,-0.06794205457168062,1
The Equalizer,0.09816628221461328,-0.04536517382100825,3
Dolores Claiborne,-0.0527160974835159,-0.013794314323013875,2
Frost/Nixon,0.03183221647966939,0.12339718667843515,3
The Evil Dead,-0.03135328964705687,-0.05879273725232133,1
Marrowbone,0.00936182717062122,-0.020430767012815678,1
Justice League vs. Teen Titans,0.00653740065793474,-0.02867050215986241,3
Fullmetal Alchemist the Movie: Conqueror of Shamballa,-0.0050763733439263235,-0.010723846190767326,3
Dracula,0.17121235682155703,-0.028551593332971685,3
The Gods Must Be Crazy,-0.009864833523586771,0.08299329741066135,0
Megan Leavey,-0.031999544605500446,0.1798866773353645,0
A Single Man,0.13241226734537434,-0.035679659829503545,0
Assault on Precinct 13,0.019118500229808155,-0.045071211387877834,0
Conspiracy,-0.04097530194019669,0.06721420791842428,0
Hair,0.007550805015524043,0.1188747496537257,3
The Jungle Book,0.04142958598063536,0.0231042731387643,0
Ip Man 4: The Finale,-0.001466745147980928,0.11632542494777975,3
Daisies,-0.015410429052040837,-0.011408068085832742,1
Naruto the Movie: Ninja Clash in the Land of Snow,0.014470514522059373,0.010187676265125744,2
"South Park: Bigger, Longer & Uncut",0.19705231923829564,-0.0791162551169816,0
The Ladykillers,0.08036847632950186,0.10243651447912665,1
"The Adventures of Priscilla, Queen of the Desert",-0.013089627071068883,0.09501335255152334,1
Dark Passage,-0.04221246275781723,-0.05869376373920876,3
Swades,-0.04384211980339586,-0.04483448188015762,3
Hunger,-0.006396753054702695,-0.02412420575619007,3
The Family Plan,-0.03618003165053969,-0.07285295492988478,3
Riders of Justice,0.009568303813848007,0.03190867520246678,3
La Bamba,-0.03697935251693296,-0.028157862849449773,3
Heathers,-0.04609479612255388,-0.014543255693223497,2
Pickpocket,-0.0896914262301982,-0.06942572691628683,3
Anima,0.006729496560255581,0.020678397964222366,0
The Secret: Dare to Dream,-0.020654199164431186,-0.05087353920180661,0
Trolls World Tour,-0.03761126237082915,0.008252607285116594,1
Promise at Dawn,0.09623329438723706,-0.006431224739999079,0
13 Hours: The Secret Soldiers of Benghazi,-0.06082270954075049,0.06133187765581947,0
Labyrinth,-0.004917440576531037,0.02112421623167473,2
Clueless,0.01618092222774763,0.005610876735667153,2
House of Flying Daggers,0.013666777888699664,0.0019597379163119946,2
Land of Bad,-0.027823340511692708,-0.014165390171426092,0
Z-O-M-B-I-E-S,-0.021149429072973767,0.008613779198195958,1
Mune: Guardian of the Moon,-0.046245056209876914,0.04463883835152186,0
Avengers: Age of Ultron,0.07708989421946182,-0.007377529424371032,0
Spirit Untamed,0.009199103788939489,-0.02169476985851341,2
